time, velFL, velFR, velBL, velBR
0, 0, 0, 0, 0
0.019978, 0, 0, 0, 0
0.0399921, 0, 0, 0, 0
0.0599971, 0, 0, 0, 0
0.0800071, 0, 0, 0, 0
0.0999742, 0, 0, 0, 0
0.119977, 0, 0, 0, 0
0.139969, 0, 0, 0, 0
0.159967, 0, 0, 0, 0
0.179965, 0, 0, 0, 0
0.19998, 0, 0, 0, 0
0.219958, 0, 0, 0, 0
0.23999, 0, 0, 0, 0
0.259954, 0, 0, 0, 0
0.279962, 0, 0, 0, 0
0.299988, 0, 0, 0, 0
0.319962, 0, 0, 0, 0
0.339986, 0, 0, 0, 0
0.359954, 0, 0, 0, 0
0.380041, 0, 0, 0, 0
0.399979, 0, 0, 0, 0
0.419958, 0, 0, 0, 0
0.439976, 0, 0, 0, 0
0.459977, 0, 0, 0, 0
0.479978, 0, 0, 0, 0
0.49996, 0, 0, 0, 0
0.519975, 0, 0, 0, 0
0.539966, 0, 0, 0, 0
0.559956, 0, 0, 0, 0
0.579947, 0, 0, 0, 0
0.599967, 0, 0, 0, 0
0.619972, 0, 0, 0, 0
0.639952, 0, 0, 0, 0
0.659967, 0, 0, 0, 0
0.680024, 0, 0, 0, 0
0.69996, 0, 0, 0, 0
0.719972, 0, 0, 0, 0
0.74, 0, 0, 0, 0
0.759953, 0, 0, 0, 0
0.77997, 0, 0, 0, 0
0.799996, 0, 0, 0, 0
0.819979, 0, 0, 0, 0
0.839966, 0, 0, 0, 0
0.859965, 0, 0, 0, 0
0.879967, 0, 0, 0, 0
0.89993, 0, 0, 0, 0
0.919976, 0, 0, 0, 0
0.939978, 0, 0, 0, 0
0.959963, 0, 0, 0, 0
0.979959, 0, 0, 0, 0
0.999933, 0, 0, 0, 0
1.01996, 0, 0, 0, 0
1.03996, 0, 0, 0, 0
1.05996, 0, 0, 0, 0
1.08, 0, 0, 0, 0
1.10002, 0, 0, 0, 0
1.11997, 0, 0, 0, 0
1.13998, 0, 0, 0, 0
1.16001, 0, 0, 0, 0
1.18, 0, 0, 0, 0
1.19996, 0, 0, 0, 0
1.21996, 0, 0, 0, 0
1.23999, 0, 0, 0, 0
1.26002, 0, 0, 0, 0
1.28005, 0, 0, 0, 0
1.30005, 0, 0, 0, 0
1.32003, 0, 0, 0, 0
1.34021, 0, 0, 0, 0
