time, velFL, velFR, velBL, velBR
0, 0, 0, 0, 0
0.0199831, 0, 0, 0, 0
0.0399001, 0, 0, 0, 0
0.0599051, 0, 0, 0, 0
0.0799329, 0, 0, 0, 0
0.099941, 0, 0, 0, 0
0.119923, 0, 0, 0, 0
0.139931, 0, 0, 0, 0
0.159891, 0, 0, 0, 0
0.17993, 0, 0, 0, 0
0.199924, 0, 0, 0, 0
0.219934, 0, 0, 0, 0
0.239916, 0, 0, 0, 0
0.259926, 0, 0, 0, 0
0.279902, 0, 0, 0, 0
0.299909, 0, 0, 0, 0
0.319922, 0, 0, 0, 0
0.339934, 0, 0, 0, 0
0.359909, 0, 0, 0, 0
0.379915, 0, 0, 0, 0
0.399941, 0, 0, 0, 0
0.419929, 0, 0, 0, 0
0.439983, 0, 0, 0, 0
0.45995, 0, 0, 0, 0
0.479946, 0, 0, 0, 0
0.499933, 0, 0, 0, 0
0.519932, 0, 0, 0, 0
0.539928, 0, 0, 0, 0
0.559879, 0, 0, 0, 0
0.57992, 0, 0, 0, 0
0.599924, 0, 0, 0, 0
0.619953, 0, 0, 0, 0
0.639994, 0, 0, 0, 0
0.65993, 0, 0, 0, 0
0.679934, 0, 0, 0, 0
0.699926, 0, 0, 0, 0
0.719938, 0, 0, 0, 0
0.739945, 0, 0, 0, 0
0.759927, 0, 0, 0, 0
0.779925, 0, 0, 0, 0
0.79995, 0, 0, 0, 0
0.819924, 0, 0, 0, 0
0.839923, 0, 0, 0, 0
0.859936, 0, 0, 0, 0
0.879973, 0, 0, 0, 0
0.900013, 0, 0, 0, 0
0.920008, 0, 0, 0, 0
0.93996, 0, 0, 0, 0
0.959928, 0, 0, 0, 0
0.979925, 0, 0, 0, 0
0.999945, 0, 0, 0, 0
1.01994, 0, 0, 0, 0
1.03994, 0, 0, 0, 0
1.05994, 0, 0, 0, 0
1.07993, 0, 0, 0, 0
1.09993, 0, 0, 0, 0
1.11995, 0, 0, 0, 0
1.13998, 0, 0, 0, 0
1.15992, 0, 0, 0, 0
1.17991, 0, 0, 0, 0
1.19993, 0, 0, 0, 0
1.2199, 0, 0, 0, 0
1.23997, 0, 0, 0, 0
1.25994, 0, 0, 0, 0
1.27992, 0, 0, 0, 0
1.29992, 0, 0, 0, 0
1.31993, 0, 0, 0, 0
1.33993, 0, 0, 0, 0
1.35995, 0, 0, 0, 0
1.37993, 0, 0, 0, 0
1.39994, 0, 0, 0, 0
1.4201, 0, 0, 0, 0
1.43997, 0, 0, 0, 0
1.45993, 0, 0, 0, 0
1.47993, 0, 0, 0, 0
1.49992, 0, 0, 0, 0
1.5199, 0, 0, 0, 0
1.53994, 0, 0, 0, 0
1.55993, 0, 0, 0, 0
1.57991, 0, 0, 0, 0
1.59995, 0, 0, 0, 0
1.61995, 0, 0, 0, 0
1.63992, 0, 0, 0, 0
1.65993, 0, 0, 0, 0
1.67997, 0, 0, 0, 0
1.69995, 0, 0, 0, 0
1.71994, 0, 0, 0, 0
1.73997, 0, 0, 0, 0
1.75993, 0, 0, 0, 0
1.77995, 0, 0, 0, 0
1.79995, 0, 0, 0, 0
1.81997, 0, 0, 0, 0
1.84002, 0, 0, 0, 0
1.86004, 0, 0, 0, 0
1.87995, 0, 0, 0, 0
1.90007, 0, 0, 0, 0
1.92002, 0, 0, 0, 0
1.93994, 0, 0, 0, 0
1.95992, 0, 0, 0, 0
1.97995, 0, 0, 0, 0
1.99994, 0, 0, 0, 0
2.01995, 0, 0, 0, 0
2.03992, 0, 0, 0, 0
2.05992, 0, 0, 0, 0
2.07992, 0, 0, 0, 0
2.09992, 0, 0, 0, 0
2.11992, 0, 0, 0, 0
2.13991, 0, 0, 0, 0
2.15994, 0, 0, 0, 0
2.17995, 0, 0, 0, 0
2.19993, 0, 0, 0, 0
2.21992, 0, 0, 0, 0
2.23991, 0, 0, 0, 0
2.25992, 0, 0, 0, 0
2.27992, 0, 0, 0, 0
2.29991, 0, 0, 0, 0
2.31994, 0, 0, 0, 0
2.33991, 0, 0, 0, 0
2.35991, 0, 0, 0, 0
2.37992, 0, 0, 0, 0
2.39992, 0, 0, 0, 0
2.41992, 0, 0, 0, 0
2.43991, 0, 0, 0, 0
2.45989, 0, 0, 0, 0
2.47993, 0, 0, 0, 0
2.49993, 0, 0, 0, 0
2.51991, 0, 0, 0, 0
2.53992, 0, 0, 0, 0
2.55991, 0, 0, 0, 0
2.57991, 0, 0, 0, 0
2.59992, 0, 0, 0, 0
2.61991, 0, 0, 0, 0
2.63991, 0, 0, 0, 0
2.65993, 0, 0, 0, 0
2.67992, 0, 0, 0, 0
2.69996, 0, 0, 0, 0
2.71994, 0, 0, 0, 0
2.73995, 0, 0, 0, 0
2.76002, 0, 0, 0, 0
2.77999, 0, 0, 0, 0
2.79993, 0, 0, 0, 0
2.81991, 0, 0, 0, 0
2.83992, 0, 0, 0, 0
2.86, 0, 0, 0, 0
2.87992, 0, 0, 0, 0
2.89997, 0, 0, 0, 0
2.91997, 0, 0, 0, 0
2.93998, 0, 0, 0, 0
2.95989, 0, 0, 0, 0
2.97992, 0, 0, 0, 0
2.99996, 0, 0, 0, 0
3.01998, 0, 0, 0, 0
3.04004, 0, 0, 0, 0
3.05998, 0, 0, 0, 0
3.07993, 0, 0, 0, 0
3.09995, 0, 0, 0, 0
3.11993, 0, 0, 0, 0
3.13993, 0, 0, 0, 0
3.15995, 0, 0, 0, 0
3.17997, 0, 0, 0, 0
3.19994, 0, 0, 0, 0
3.21995, 0, 0, 0, 0
3.23993, 0, 0, 0, 0
3.25999, 0, 0, 0, 0
3.27992, 0, 0, 0, 0
3.29993, 0, 0, 0, 0
3.31992, 0, 0, 0, 0
3.33993, 0, 0, 0, 0
3.35992, 0, 0, 0, 0
3.37993, 0, 0, 0, 0
3.39992, 0, 0, 0, 0
3.41992, 0, 0, 0, 0
3.4399, 0, 0, 0, 0
3.45991, 0, 0, 0, 0
3.47992, 0, 0, 0, 0
3.49992, 0, 0, 0, 0
3.51991, 0, 0, 0, 0
3.53995, 0, 0, 0, 0
3.55993, 0, 0, 0, 0
3.57992, 0, 0, 0, 0
3.59996, 0, 0, 0, 0
3.61995, 0, 0, 0, 0
3.63993, 0, 0, 0, 0
3.65993, 0, 0, 0, 0
3.67995, 0, 0, 0, 0
3.69995, 0, 0, 0, 0
3.71994, 0, 0, 0, 0
3.73993, 0, 0, 0, 0
3.75996, 0, 0, 0, 0
3.77993, 0, 0, 0, 0
3.79993, 0, 0, 0, 0
3.81992, 0, 0, 0, 0
3.83991, 0, 0, 0, 0
3.85993, 0, 0, 0, 0
3.87992, 0, 0, 0, 0
3.89998, 0, 0, 0, 0
3.92002, 0, 0, 0, 0
3.93999, 0, 0, 0, 0
3.95995, 0, 0, 0, 0
3.97998, 0, 0, 0, 0
4.00004, 0, 0, 0, 0
